User_id,History_course_id,History_course_name
user0535,"0954, 0983, 0996, 0998, 1049","Impacting the Opioid Crisis: Prevention, Education, and Practice for Non-Prescribing Providers, The Data Science of Health Informatics, The Horse Course: Introduction to Basic Care and Management, Understanding Cancer Metastasis, Moralities of Everyday Life"
user0536,"1088, 1105, 1113, 1164, 1168","Managing ADHD, Autism, Learning Disabilities, and Concussion in School, Introduction to Systematic Review and Meta-Analysis, Clinical Terminology for International and U.S. Students, Foundations for Assisting in Home Care, eHealth: More than just an electronic record"
user0537,"1182, 1195, 1207, 1311, 1354","Physician/Student Opioid Use Disorder Medication Assisted Treatment Waiver Training, Essentials of Global Health, Cannabis, Mental Health, and Brain Disorders, Quality Improvement in Healthcare Organizations, Healthcare Data Literacy"
user0538,"1360, 1383, 1394, 1404, 1408","Curanderismo: Global & Cultural Influences of Traditional Healing, Confronting Gender Based Violence: Global Lessons for Healthcare Workers, Leadership in Interprofessional Informatics, DNA Decoded, Gut Check: Exploring Your Microbiome"
user0539,"1425, 1429, 1455, 1488, 1500","Bioinformatic Methods II, Big Data, Genes, and Medicine, Chemicals and Health, Training and Learning Programs for Volunteer Community Health Workers, Fundamentals of Immunology: Death by Friendly Fire"
user0540,"1556, 1557, 1559, 1566, 1590","Sustainable Food Production Through Livestock Health Management, Materials in Oral Health, Basics of Extracellular Vesicles, Developing the SIR Model, Understanding and Managing the Stresses of Police Work"
user0541,"1607, 1613, 1618, 1623, 1651","Health for All Through Primary Health Care, Evolution Today, Introduction to Integrative Therapies and Healing Practices, Ebola Virus Disease: An Evolving Epidemic, Health Systems Development: Health systems, Policy and Research"
user0542,"1658, 1695, 1696, 1700, 1869","Understanding and Strengthening Health Systems, Mindfulness in Integrative Healthcare, Mindfulness in Integrative Healthcare, Leading Healthcare Quality and Safety, Managing Your Health: The Role of Physical Therapy and Exercise"
user0543,"1900, 1906, 1943, 1983, 2009","Medical Neuroscience, TECH MeD: Transdisciplinary Education for Critical Hacks of Medical Devices, Dentistry 101, Introduction to Genetics and Evolution, Evidence-based Toxicology"
user0544,"2027, 2034, 2044, 2053, 2054","The Brain and Space, Clinical Epidemiology, Understanding Patient Perspectives on Medications, Population Health: Study Design, Future Healthcare Payment Models"
user0545,"2077, 2124, 2135, 2136, 2147","Metagenomics applied to surveillance of pathogens and antimicrobial resistance, Experimental Methods in Systems Biology, Guidance to Keep Newborn Babies Safe and Healthy, Chimpanzee Behavior and Conservation, Setting the Stage for Success: An Eye on Safety Culture and Teamwork (Patient Safety II)"
user0546,"2216, 2225, 2227, 2268, 2336","Emergency Care: Pregnancy, Infants, and Children, Taking Safety and Quality Improvement Work to the Next Level (Patient Safety VII), Major Depression in the Population: A Public Health Approach, Systems Science and Obesity, Measuring Disease in Epidemiology"
user0547,"2339, 2348, 2380, 2413, 2508","Leading Change in Health Informatics, Population Health: Health & Health Behaviour, Everyday Chinese Medicine, Toxicology 21: Scientific Applications, Anatomy: Gastrointestinal, Reproductive and Endocrine Systems"
user0548,"2540, 2555, 2586, 2713, 2732","Whole genome sequencing of bacterial genomes - tools and applications, Population Health: Syndemics, Introductory Human Physiology, Global Disease Masterclass: Communicable Diseases Epidemiology, Intervention and Prevention, Anatomy: Human Neuroanatomy"
user0549,"2761, 2778, 2785, 2794, 2799","MRI Fundamentals, Visual Perception and the Brain, Data and Health Indicators in Public Health Practice, Hacking Exercise For Health. The surprising new science of fitness., Using clinical health data for better healthcare"
user0550,"2819, 2837, 2847, 2856, 2857","Understanding Obesity, Medical Emergencies: Airway, Breathing, and Circulation, Prepare for the EMT Certification Test, Traditional herbal medicine in supportive cancer care: From alternative to integrative, Outbreaks & Epidemics"
user0551,"2880, 2882, 2901, 2906, 2907","The Opioid Crisis in America, Drug Development, Introduction to Breast Cancer, Fundamentals of Clinical Trials, Qualitative Data Analysis with MAXQDA Software"
user0552,"2910, 2913, 2927, 2961, 2972","Clinical Epidemiology, Health Informatics: Data and Machine Learning, Animal Behaviour and Welfare, Data Science and Machine Learning Bootcamp with R, Practical Deep Learning for Coders"
user0553,"2975, 2989, 3000, 3016, 3018","Engineering Health: Introduction to Healthcare Systems, Global Health Policy, The Science of Gastronomy, Motivational Enhancement Techniques: Working with Patients with Opioid & Substance Use Disorders or High Risk Use MAT Waiver Training Supplemental Course, Machine Learning in Healthcare"
user0554,"3034, 3041, 3061, 3075, 3077","Questionnaire Design for Social Surveys, Multivariable Calculus, Career Decisions in Healthcare, Teaching and Assessing Clinical Skills, Systems Science and Obesity"
user0555,"3081, 3103, 3104, 3106, 3124","Newborn Capstone, HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Social/Peer Perspective), Foundational Skills for Communicating About Health, Introduction to Cataract Surgery, Questionnaire Design for Social Surveys"
user0556,"0016, 0022, 0053, 0067, 0082","Global Health: An Interdisciplinary Overview, COVID-19 - A clinical update, Managing Asthma, Allergies, Diabetes, and Seizures in School, Epigenetic Control of Gene Expression, The New Nordic Diet - from Gastronomy to Health"
user0557,"3208, 3296, 3355, 3351, 3443","Social Psychology, Health Systems Development: Introduction to Health Systems, Public Health in Humanitarian Crises 2, Drug Discovery, Anatomy: Cardiovascular, Respiratory and Urinary Systems"
user0558,"0016, 0022, 0053, 0067, 0082","Global Health: An Interdisciplinary Overview, COVID-19 - A clinical update, Managing Asthma, Allergies, Diabetes, and Seizures in School, Epigenetic Control of Gene Expression, The New Nordic Diet - from Gastronomy to Health"
user0559,"0860, 0995, 1071, 1072, 1126","Foundations of Public Health Practice: Behaviour & Behaviour Change, Introduction to Systems Biology, Epidemiology: The Basic Science of Public Health, Implementing a Patient Safety or Quality Improvement Project (Patient Safety V), Evaluating the Quality of Healthcare Delivery"
user0560,"1854, 1860, 1879, 1930, 2020","Culminating Project in Health Informatics, Introduction to Translational Science, Herbal Medicine, Introduction to Reproduction, Disease Clusters"
user0561,"0609, 0620, 0638, 0679, 0682","Autism Spectrum Disorder, Climate Adaptation for Human Health, Organ Donation: From Death to Life, Biomedical Visualisation, Thoracic Oncology"
user0562,"0740, 0823, 0872, 0882, 0922","Medical Problem Solving, Regulated Competition in Healthcare Systems: Theory & Practice, HPV-Associated Oral and Throat Cancer: What You Need to Know, Qualitative Data Collection Methods, Health Systems Development: A Focus on Health Service Delivery and Human Resources for Health"
user0563,"0954, 0983, 0996, 0998, 1049","Impacting the Opioid Crisis: Prevention, Education, and Practice for Non-Prescribing Providers, The Data Science of Health Informatics, The Horse Course: Introduction to Basic Care and Management, Understanding Cancer Metastasis, Moralities of Everyday Life"
user0564,"1164, 1168, 1182, 1195, 1207","Foundations for Assisting in Home Care, eHealth: More than just an electronic record, Physician/Student Opioid Use Disorder Medication Assisted Treatment Waiver Training, Essentials of Global Health, Cannabis, Mental Health, and Brain Disorders"
user0565,"1311, 1354, 1360, 1510, 1562","Quality Improvement in Healthcare Organizations, Healthcare Data Literacy, Curanderismo: Global & Cultural Influences of Traditional Healing, PrEParing: PrEP for Providers and Patients, An Introduction to Global Health"
user0566,"1634, 1646, 1672, 1674, 1719","Introduction to Hearing Loss, HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Administrative/IT Perspective), Science Matters: Let's Talk About COVID-19, Infection Prevention in Nursing Homes, Resilience in Children Exposed to Trauma, Disaster and War: Global Perspectives"
user0567,"1773, 1802, 1810, 1817, 1847","The Bilingual Brain, Dairy Production and Management, Unravelling solutions for Future Food problems, Foundations of Healthcare Systems Engineering, Design and Interpretation of Clinical Trials"
user0568,"1854, 1860, 1879, 1930, 2020","Culminating Project in Health Informatics, Introduction to Translational Science, Herbal Medicine, Introduction to Reproduction, Disease Clusters"
user0569,"1906, 1943, 1983, 2009, 2027","TECH MeD: Transdisciplinary Education for Critical Hacks of Medical Devices, Dentistry 101, Introduction to Genetics and Evolution, Evidence-based Toxicology, The Brain and Space"
user0570,"2034, 2044, 2053, 2054, 2077","Clinical Epidemiology, Understanding Patient Perspectives on Medications, Population Health: Study Design, Future Healthcare Payment Models, Metagenomics applied to surveillance of pathogens and antimicrobial resistance"
user0571,"2124, 2135, 2136, 2147, 2216","Experimental Methods in Systems Biology, Guidance to Keep Newborn Babies Safe and Healthy, Chimpanzee Behavior and Conservation, Setting the Stage for Success: An Eye on Safety Culture and Teamwork (Patient Safety II), Emergency Care: Pregnancy, Infants, and Children"
user0572,"2225, 2227, 2268, 2336, 2339","Taking Safety and Quality Improvement Work to the Next Level (Patient Safety VII), Major Depression in the Population: A Public Health Approach, Systems Science and Obesity, Measuring Disease in Epidemiology, Leading Change in Health Informatics"
user0573,"2348, 2380, 2413, 2508, 2540","Population Health: Health & Health Behaviour, Everyday Chinese Medicine, Toxicology 21: Scientific Applications, Anatomy: Gastrointestinal, Reproductive and Endocrine Systems, Whole genome sequencing of bacterial genomes - tools and applications"
user0574,"2555, 2586, 2713, 2732, 2761","Population Health: Syndemics, Introductory Human Physiology, Global Disease Masterclass: Communicable Diseases Epidemiology, Intervention and Prevention, Anatomy: Human Neuroanatomy, MRI Fundamentals"
user0575,"2555, 2586, 2713, 2732, 2761","Population Health: Syndemics, Introductory Human Physiology, Global Disease Masterclass: Communicable Diseases Epidemiology, Intervention and Prevention, Anatomy: Human Neuroanatomy, MRI Fundamentals"
user0576,"3208, 3296, 3355, 3351, 3443","Social Psychology, Health Systems Development: Introduction to Health Systems, Public Health in Humanitarian Crises 2, Drug Discovery, Anatomy: Cardiovascular, Respiratory and Urinary Systems"
user0577,"0016, 0022, 0053, 0067, 0082","Global Health: An Interdisciplinary Overview, COVID-19 - A clinical update, Managing Asthma, Allergies, Diabetes, and Seizures in School, Epigenetic Control of Gene Expression, The New Nordic Diet - from Gastronomy to Health"
user0578,"0860, 0995, 1071, 1072, 1126","Foundations of Public Health Practice: Behaviour & Behaviour Change, Introduction to Systems Biology, Epidemiology: The Basic Science of Public Health, Implementing a Patient Safety or Quality Improvement Project (Patient Safety V), Evaluating the Quality of Healthcare Delivery"
user0579,"1854, 1860, 1879, 1930, 2020","Culminating Project in Health Informatics, Introduction to Translational Science, Herbal Medicine, Introduction to Reproduction, Disease Clusters"
user0580,"0609, 0620, 0638, 0679, 0682","Autism Spectrum Disorder, Climate Adaptation for Human Health, Organ Donation: From Death to Life, Biomedical Visualisation, Thoracic Oncology"
user0581,"0740, 0823, 0872, 0882, 0922","Medical Problem Solving, Regulated Competition in Healthcare Systems: Theory & Practice, HPV-Associated Oral and Throat Cancer: What You Need to Know, Qualitative Data Collection Methods, Health Systems Development: A Focus on Health Service Delivery and Human Resources for Health"
user0582,"0954, 0983, 0996, 0998, 1049","Impacting the Opioid Crisis: Prevention, Education, and Practice for Non-Prescribing Providers, The Data Science of Health Informatics, The Horse Course: Introduction to Basic Care and Management, Understanding Cancer Metastasis, Moralities of Everyday Life"
user0583,"1164, 1168, 1182, 1195, 1207","Foundations for Assisting in Home Care, eHealth: More than just an electronic record, Physician/Student Opioid Use Disorder Medication Assisted Treatment Waiver Training, Essentials of Global Health, Cannabis, Mental Health, and Brain Disorders"
user0584,"1311, 1354, 1360, 1510, 1562","Quality Improvement in Healthcare Organizations, Healthcare Data Literacy, Curanderismo: Global & Cultural Influences of Traditional Healing, PrEParing: PrEP for Providers and Patients, An Introduction to Global Health"
user0585,"1634, 1646, 1672, 1674, 1719","Introduction to Hearing Loss, HI-FIVE: Health Informatics For Innovation, Value & Enrichment (Administrative/IT Perspective), Science Matters: Let's Talk About COVID-19, Infection Prevention in Nursing Homes, Resilience in Children Exposed to Trauma, Disaster and War: Global Perspectives"
